REC_ID,Species,Continent.of.Origin,Country.of.Origin,Harvest.Year,Expiration,Variety,Color,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Quakers,Category.One.Defects,Category.Two.Defects,country_std,MeanAltitude_m,USD_per_kg,WSS,CQE,AltitudeBand
520,Arabica,North America,Mexico,2012.0,07/11/13,Bourbon,Green,Washed,7.5,7.67,7.5,7.5,7.58,7.58,10.0,10.0,10.0,0.11,0,5,8,Mexico,1111.0,3.033154552983397,68.83,22.6925462575915,Low
521,Arabica,South America,Colombia,2012.0,05/22/13,Arusha,,Natural,7.67,7.58,7.5,7.5,7.75,7.5,10.0,10.0,10.0,0.0,0,1,4,Colombia,593.0,1.560655169120493,73.0,46.77522712537398,Low
522,Arabica,South America,Colombia,2012.0,05/11/13,Caturra,Green,Washed,7.75,7.58,7.5,7.67,7.83,7.75,9.33,10.0,10.0,0.0,0,0,4,Colombia,593.0,1.560655169120493,73.41,47.03793730511923,Low
523,Arabica,South America,Colombia,2012.0,06/08/13,Caturra,Green,Washed,7.67,7.58,7.58,7.58,7.67,7.42,10.0,10.0,10.0,0.11,0,0,0,Colombia,593.0,1.560655169120493,75.5,48.37711846528405,Low
524,Arabica,North America,Guatemala,2012.0,04/27/13,Bourbon,Green,Washed,7.5,7.67,7.5,7.67,7.5,7.83,10.0,10.0,10.0,0.1,0,0,2,Guatemala,759.0,10.489329404411109,74.67,7.118662892653443,Low
525,Arabica,South America,Colombia,2011.0,12/01/12,Caturra,Bluish-Green,Washed,7.67,7.67,7.58,7.5,7.67,7.42,10.0,10.0,10.0,0.12,0,0,0,Colombia,593.0,1.560655169120493,75.51,48.38352603064369,Low
535,Arabica,South America,Colombia,2017.0,07/07/18,Caturra,Green,Washed,7.58,7.67,7.5,7.33,7.67,7.58,10.0,10.0,10.0,0.11,0,0,1,Colombia,593.0,1.560655169120493,74.83,47.947811586188145,Low
537,Arabica,Africa,Ethiopia,2016.0,02/25/17,Ethiopian Heirlooms,Bluish-Green,Washed,7.58,7.58,7.5,7.5,7.58,7.58,10.0,10.0,10.0,0.0,0,1,20,Ethiopia,1330.0,2.4390243902439024,64.82,26.576199999999996,Mid
541,Arabica,North America,Mexico,2015.0,07/13/16,Typica,Blue-Green,Natural,7.83,7.67,7.25,7.58,7.5,7.5,10.0,10.0,10.0,0.13,0,0,3,Mexico,1111.0,3.033154552983397,73.83,24.340995063169842,Low
542,Arabica,North America,Mexico,2015.0,06/10/16,Bourbon,Bluish-Green,Washed,7.75,7.67,7.42,7.42,7.75,7.5,10.0,10.0,10.0,0.12,0,2,8,Mexico,1111.0,3.033154552983397,70.50999999999999,23.24642505626582,Low
544,Arabica,Africa,Uganda,2013.0,06/27/15,SL14,Green,Washed,8.0,7.5,7.5,7.58,7.33,7.42,10.0,10.0,10.0,0.12,0,0,0,Uganda,1100.0,1.4662288807336235,75.33,51.37669908828207,Low
545,Arabica,Africa,Uganda,2013.0,06/27/15,SL14,Green,Washed,7.75,7.58,7.58,7.5,7.5,7.5,10.0,10.0,10.0,0.12,0,0,4,Uganda,1100.0,1.4662288807336235,73.41,50.06721731144015,Low
546,Arabica,North America,Guatemala,2014.0,04/03/15,Bourbon,Green,Washed,7.75,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,0.1,0,0,1,Guatemala,759.0,10.489329404411109,74.92,7.142496637439346,Low
547,Arabica,North America,Guatemala,2014.0,03/07/15,Caturra,Green,Natural,7.67,7.83,7.42,7.5,7.33,7.5,10.0,10.0,10.0,0.1,0,0,2,Guatemala,759.0,10.489329404411109,74.25,7.078622201413126,Low
548,Arabica,North America,Guatemala,2012.0,12/27/14,,Green,Washed,7.58,7.58,7.25,7.58,7.58,7.58,10.0,10.0,10.0,0.1,0,0,4,Guatemala,759.0,10.489329404411109,73.15,6.973753724355155,Low
549,Arabica,South America,Colombia,2013.0,09/13/14,Caturra,Green,Washed,7.58,7.5,7.75,7.33,7.58,7.58,10.0,10.0,10.0,0.11,0,0,2,Colombia,593.0,1.560655169120493,74.32,47.62102575284649,Low
550,Arabica,South America,Colombia,2013.0,03/20/14,Caturra,Bluish-Green,Natural,7.75,7.5,7.25,7.5,7.75,7.5,10.0,10.0,10.0,0.0,0,0,0,Colombia,593.0,1.560655169120493,75.25,48.21692933129304,Low
551,Arabica,North America,Guatemala,2013.0,03/11/14,Bourbon,Green,Washed,7.83,7.75,7.25,7.92,7.5,7.17,10.0,10.0,10.0,0.11,0,0,2,Guatemala,759.0,10.489329404411109,74.42,7.09482914786754,Low
552,Arabica,South America,Colombia,2013.0,01/22/14,Other,Green,Washed,7.83,7.67,7.42,7.42,7.5,7.58,10.0,10.0,10.0,0.11,0,3,5,Colombia,593.0,1.560655169120493,71.42,45.76283179855081,Low
553,Arabica,North America,Mexico,2012.0,07/26/13,Typica,Green,Natural,7.58,7.58,7.33,7.25,7.58,7.75,10.0,10.0,10.0,0.1,0,0,4,Mexico,1111.0,3.033154552983397,73.07,24.090430844721933,Low
555,Arabica,North America,Mexico,2012.0,03/05/13,Typica,Green,Washed,8.0,7.92,7.67,7.17,7.67,7.42,9.33,10.0,10.0,0.14,0,1,4,Mexico,1111.0,3.033154552983397,72.68,23.961851837886826,Low
556,Arabica,North America,United States,2012.0,02/22/13,Hawaiian Kona,Green,Washed,7.5,7.5,7.5,7.42,7.67,7.83,10.0,10.0,10.0,0.1,0,0,0,United States,760.0,3.175206100885427,75.42,23.75278882809171,Low
559,Arabica,Africa,Kenya,2017.0,10/13/18,SL28,Green,Washed,7.75,7.58,7.42,7.58,7.5,7.5,10.0,10.0,10.0,0.1,0,0,3,Kenya,762.0,3.4132938673832114,73.83,21.63013290637102,Low
560,Arabica,North America,Guatemala,2017.0,06/22/18,Bourbon,Green,Washed,7.5,7.58,7.33,7.67,7.58,7.58,10.0,10.0,10.0,0.11,1,1,2,Guatemala,759.0,10.489329404411109,73.74,7.030001362049884,Low
563,Arabica,Africa,Rwanda,2015.0,03/25/17,Bourbon,Bluish-Green,Washed,7.83,7.92,7.75,7.83,7.75,7.75,9.33,9.33,9.33,0.11,0,0,0,Rwanda,1598.0,0.8804594721378664,74.82,84.97835774124574,Mid
565,Arabica,North America,Guatemala,2015.0,07/19/16,Bourbon,Green,Washed,7.58,7.58,7.33,7.67,7.67,7.5,10.0,10.0,10.0,0.11,0,0,2,Guatemala,759.0,10.489329404411109,74.33000000000001,7.086248999744616,Low
567,Arabica,South America,Colombia,2014.0,03/20/16,Other,,Washed,7.83,7.67,7.5,7.58,7.5,7.67,10.0,10.0,10.0,0.0,0,0,1,Colombia,593.0,1.560655169120493,75.25,48.21692933129304,Low
568,Arabica,North America,United States,2014.0,02/20/16,Other,,Unknown,7.42,7.58,7.25,7.5,7.75,7.75,10.0,10.0,10.0,0.0,0,0,9,United States,760.0,3.175206100885427,70.75,22.28201815947346,Low
569,Arabica,North America,Guatemala,2014.0,03/24/15,Bourbon,Green,Washed,7.67,7.67,7.75,7.67,7.42,7.17,10.0,10.0,10.0,0.1,0,0,4,Guatemala,759.0,10.489329404411109,73.35,6.992820720183876,Low
570,Arabica,South America,Colombia,2013.0,01/20/15,Typica,Green,Natural,7.5,7.42,7.58,7.5,7.58,7.58,10.0,10.0,10.0,0.0,0,4,4,Colombia,593.0,1.560655169120493,71.16,45.596235099200165,Low
571,Arabica,South America,Colombia,2013.0,05/10/14,Caturra,Green,Washed,7.83,7.5,7.5,7.42,7.5,7.5,10.0,10.0,10.0,0.11,0,0,3,Colombia,593.0,1.560655169120493,73.75,47.255794527347,Low
572,Arabica,Africa,Tanzania,2012.0,04/19/14,Arusha,Green,Washed,7.67,7.5,7.33,7.25,7.58,7.75,10.0,10.0,10.0,0.11,0,0,5,Tanzania,1020.0,0.4883227176220807,72.58,148.63121739130435,Low
573,Arabica,North America,Mexico,2012.0,08/30/13,Caturra,Green,Washed,7.58,7.67,7.5,7.58,7.5,7.5,10.0,10.0,10.0,0.12,0,2,10,Mexico,1111.0,3.033154552983397,69.33,22.85739113814933,Low
574,Arabica,North America,Mexico,2012.0,07/11/13,Bourbon,Blue-Green,Washed,7.67,7.58,7.42,7.75,7.42,7.42,10.0,10.0,10.0,0.12,0,0,7,Mexico,1111.0,3.033154552983397,71.76,23.65853725766041,Low
575,Arabica,North America,Guatemala,2012.0,07/09/13,Bourbon,Green,Washed,7.67,7.67,7.33,7.5,7.33,7.92,10.0,10.0,10.0,0.11,0,0,10,Guatemala,759.0,10.489329404411109,70.42,6.713489231293096,Low
576,Arabica,North America,Mexico,2012.0,06/06/13,Typica,,Washed,7.58,7.58,7.5,7.42,7.67,7.58,10.0,10.0,10.0,0.11,0,0,2,Mexico,1111.0,3.033154552983397,74.33,24.50583994372768,Low
578,Arabica,North America,Guatemala,,01/09/19,Caturra,Green,Washed,7.5,7.58,7.42,7.67,7.58,7.5,10.0,10.0,10.0,0.1,1,0,3,Guatemala,759.0,10.489329404411109,73.75,7.0309547118413205,Low
579,Arabica,North America,Guatemala,2017.0,10/17/18,Caturra,Green,Washed,7.58,7.67,7.5,7.58,7.5,7.42,10.0,10.0,10.0,0.11,0,0,8,Guatemala,759.0,10.489329404411109,71.25,6.792617263982293,Low
580,Arabica,North America,Guatemala,2017.0,09/19/18,Bourbon,Green,Washed,7.5,7.67,7.17,7.67,7.67,7.58,10.0,10.0,10.0,0.11,0,0,4,Guatemala,759.0,10.489329404411109,73.25999999999999,6.98424057206095,Low
581,Arabica,North America,Guatemala,2017.0,09/08/18,Bourbon,Green,Washed,7.5,7.5,7.42,7.58,7.67,7.5,10.0,10.0,10.0,0.1,0,0,1,Guatemala,759.0,10.489329404411109,74.67,7.118662892653443,Low
582,Arabica,North America,Guatemala,2017.0,08/22/18,Bourbon,Green,Washed,7.42,7.58,7.42,7.67,7.5,7.5,10.0,10.0,10.0,0.1,0,0,1,Guatemala,759.0,10.489329404411109,74.59,7.111036094321954,Low
583,Arabica,Asia,Indonesia,2017.0,08/08/18,Sulawesi,Blue-Green,Unknown,7.5,7.58,7.42,7.58,7.58,7.5,10.0,10.0,10.0,0.12,0,0,15,Indonesia,367.0,1.890738855860649,67.66,35.78495242231731,Low
584,Arabica,North America,Guatemala,2017.0,06/01/18,Bourbon,Green,Washed,7.58,7.58,7.33,7.58,7.33,7.67,10.0,10.0,10.0,0.12,0,0,0,Guatemala,759.0,10.489329404411109,75.07,7.156796884310887,Low
587,Arabica,North America,Costa Rica,2016.0,04/28/18,Caturra,Bluish-Green,Washed,7.58,7.5,7.42,7.67,7.42,7.5,10.0,10.0,10.0,0.09,0,0,1,Costa Rica,746.0,1.6512292714600734,74.59,45.172406575644686,Low
588,Arabica,North America,Honduras,2017.0,04/06/18,Caturra,Green,Natural,7.58,7.5,7.42,7.58,7.5,7.5,10.0,10.0,10.0,0.09,1,0,6,Honduras,684.0,1.230074908331466,72.08,58.59805733113673,Low
592,Arabica,South America,Colombia,2014.0,11/07/15,Caturra,Blue-Green,Washed,7.5,7.58,7.58,7.75,7.33,7.5,10.0,10.0,10.0,0.0,0,0,2,Colombia,593.0,1.560655169120493,74.24000000000001,47.56976522996938,Low
594,Arabica,North America,Guatemala,2014.0,06/16/15,Pacas,Green,Washed,7.75,7.42,7.25,7.75,7.5,7.67,10.0,10.0,10.0,0.13,0,0,2,Guatemala,759.0,10.489329404411109,74.34,7.087202349536052,Low
595,Arabica,South America,Colombia,2014.0,05/27/15,Typica,Green,Washed,7.67,7.42,7.42,7.58,7.33,7.67,10.0,10.0,10.0,0.12,0,0,0,Colombia,593.0,1.560655169120493,75.09,48.114408285538794,Low
596,Arabica,North America,United States,2013.0,02/05/15,Hawaiian Kona,Blue-Green,Natural,7.67,7.58,7.42,7.83,7.33,7.5,10.0,10.0,10.0,0.1,0,6,0,United States,760.0,3.175206100885427,72.33,22.779623653352868,Low
597,Arabica,North America,United States,2013.0,02/04/15,Hawaiian Kona,Green,Natural,7.58,7.83,7.75,7.75,7.42,8.0,9.33,9.33,10.0,0.1,0,0,0,United States,760.0,3.175206100885427,74.99,23.61736454811187,Low
598,Arabica,South America,Colombia,2013.0,01/21/15,Caturra,Green,Washed,7.58,7.33,7.17,7.33,7.25,8.58,10.0,10.0,10.0,0.1,0,0,2,Colombia,593.0,1.560655169120493,74.24,47.56976522996937,Low
599,Arabica,North America,Mexico,2013.0,03/29/14,Typica,Green,Washed,7.58,7.58,7.5,7.5,7.5,7.5,10.0,10.0,10.0,0.12,0,0,6,Mexico,1111.0,3.033154552983397,72.16,23.790413162106674,Low
600,Arabica,North America,Mexico,2012.0,07/11/13,Typica,,Washed,7.58,7.58,7.33,7.75,7.25,7.58,10.0,10.0,10.0,0.12,0,0,0,Mexico,1111.0,3.033154552983397,75.07,24.74981036695327,Low
601,Arabica,North America,Mexico,2012.0,06/06/13,Typica,,Natural,8.08,8.17,8.0,8.0,7.83,7.92,6.67,10.0,10.0,0.12,0,1,4,Mexico,1111.0,3.033154552983397,72.17,23.793710059717835,Low
602,Arabica,South America,Colombia,2012.0,04/11/13,Caturra,Blue-Green,Washed,7.5,7.58,7.42,7.67,7.5,7.58,10.0,10.0,10.0,0.0,0,0,0,Colombia,593.0,1.560655169120493,75.25,48.21692933129304,Low
603,Arabica,South America,Colombia,2012.0,03/05/13,Caturra,Green,Washed,7.67,7.58,7.58,7.58,7.5,7.42,10.0,10.0,10.0,0.11,0,0,3,Colombia,593.0,1.560655169120493,73.83,47.30705505022412,Low
604,Arabica,North America,United States,2012.0,02/22/13,Hawaiian Kona,Green,Washed,7.25,7.75,7.5,7.83,7.67,7.67,9.33,10.0,10.0,0.12,0,0,0,United States,760.0,3.175206100885427,75.0,23.620513949971865,Low
612,Arabica,South America,Colombia,2015.0,11/02/16,,Green,Washed,7.75,7.5,7.33,7.58,7.33,7.75,10.0,10.0,10.0,0.0,0,1,9,Colombia,593.0,1.560655169120493,70.24,45.00673908611326,Low
615,Arabica,Africa,Tanzania,2014.0,12/18/15,Other,Green,Washed,7.5,7.5,7.5,7.5,7.5,7.58,10.0,10.0,10.0,0.12,0,0,0,Tanzania,1020.0,0.4883227176220807,75.08,153.75078260869566,Low
616,Arabica,Africa,Tanzania,2014.0,12/15/15,Bourbon,Green,Washed,7.58,7.5,7.5,7.58,7.33,7.58,10.0,10.0,10.0,0.12,0,0,4,Tanzania,1020.0,0.4883227176220807,73.07,149.63465217391303,Low
618,Arabica,North America,Mexico,2014.0,08/15/15,Typica,Green,Natural,7.67,7.58,7.42,7.5,7.42,7.5,10.0,10.0,10.0,0.11,0,0,0,Mexico,1111.0,3.033154552983397,75.09,24.75640416217559,Low
619,Arabica,Africa,Uganda,2013.0,06/25/15,SL14,Green,Washed,7.67,7.5,7.33,7.67,7.5,7.5,10.0,10.0,10.0,0.12,0,0,0,Uganda,1100.0,1.4662288807336235,75.17,51.26757560687858,Low
622,Arabica,South America,Colombia,2012.0,01/22/14,Caturra,Bluish-Green,Washed,7.75,7.58,7.67,7.25,7.58,7.42,10.0,10.0,10.0,0.11,0,0,3,Colombia,593.0,1.560655169120493,73.75,47.255794527347,Low
624,Arabica,North America,Guatemala,2012.0,07/17/13,Caturra,Green,Washed,7.67,7.67,7.17,7.67,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0,Guatemala,759.0,10.489329404411109,75.18,7.167283732016686,Low
626,Arabica,North America,Mexico,2012.0,06/06/13,Other,,Washed,7.58,7.58,7.42,7.58,7.42,7.5,10.0,10.0,10.0,0.11,0,0,2,Mexico,1111.0,3.033154552983397,74.08,24.42341750344876,Low
627,Arabica,North America,Mexico,2012.0,06/06/13,Typica,,Washed,7.5,7.58,7.58,7.58,7.42,7.42,10.0,10.0,10.0,0.12,0,0,0,Mexico,1111.0,3.033154552983397,75.08000000000001,24.753107264564434,Low
633,Arabica,North America,Guatemala,2017.0,09/08/18,Bourbon,Green,Washed,7.5,7.42,7.42,7.75,7.5,7.5,10.0,10.0,10.0,0.1,1,0,2,Guatemala,759.0,10.489329404411109,74.09,7.063368604750149,Low
638,Arabica,Asia,Indonesia,2015.0,09/14/16,Typica,Blue-Green,Honey,7.83,7.58,7.42,7.33,7.42,7.5,10.0,10.0,10.0,0.13,0,0,6,Indonesia,367.0,1.890738855860649,72.08,38.122662882066685,Low
641,Arabica,Africa,Tanzania,2014.0,12/12/15,Other,,Washed,7.75,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,0.12,0,0,1,Tanzania,1020.0,0.4883227176220807,74.58,152.72686956521738,Low
642,Arabica,Africa,Uganda,2013.0,06/30/15,SL14,Green,Natural,7.83,7.5,7.42,7.58,7.42,7.42,10.0,10.0,10.0,0.12,0,0,0,Uganda,1100.0,1.4662288807336235,75.17,51.26757560687858,Low
643,Arabica,North America,Costa Rica,2013.0,05/09/15,Catuai,Green,Washed,7.67,7.42,7.5,7.67,7.0,7.75,10.0,10.0,10.0,0.11,0,0,3,Costa Rica,746.0,1.6512292714600734,73.50999999999999,44.51834840294463,Low
644,Arabica,North America,Mexico,2014.0,04/18/15,,Green,Washed,7.58,7.58,7.42,7.75,7.67,7.67,9.33,10.0,10.0,0.0,0,0,11,Mexico,1111.0,3.033154552983397,69.5,22.913438397538997,Low
645,Arabica,North America,Guatemala,2012.0,12/10/14,,Blue-Green,Natural,7.5,7.58,7.42,7.58,7.42,7.58,10.0,10.0,10.0,0.0,0,0,4,Guatemala,759.0,10.489329404411109,73.08,6.967080275815102,Low
646,Arabica,South America,Colombia,2013.0,04/16/14,Caturra,Blue-Green,Washed,7.75,7.25,7.33,7.42,7.5,7.83,10.0,10.0,10.0,0.11,0,0,3,Colombia,593.0,1.560655169120493,73.58,47.14686591623311,Low
647,Arabica,South America,Colombia,2012.0,10/09/13,Caturra,,Washed,7.75,7.5,7.75,7.25,7.33,7.58,10.0,10.0,10.0,0.11,0,0,3,Colombia,593.0,1.560655169120493,73.66,47.19812643911023,Low
648,Arabica,South America,Colombia,2013.0,02/27/14,Caturra,Green,Washed,7.58,7.5,7.42,7.58,7.67,7.42,10.0,10.0,10.0,0.11,0,0,0,Colombia,593.0,1.560655169120493,75.17,48.165668808415916,Low
649,Arabica,North America,Mexico,2012.0,09/04/13,Typica,Green,Washed,7.5,7.58,7.5,7.5,7.42,7.5,10.0,10.0,10.0,0.1,0,0,6,Mexico,1111.0,3.033154552983397,72.0,23.73766280032817,Low
650,Arabica,North America,Mexico,2012.0,07/02/13,Typica,Green,Washed,7.67,7.58,7.58,7.75,7.67,6.83,10.0,10.0,10.0,0.12,0,0,0,Mexico,1111.0,3.033154552983397,75.08,24.75310726456443,Low
651,Arabica,South America,Colombia,2012.0,06/13/13,Caturra,Green,Washed,7.33,7.42,7.58,7.42,7.67,7.5,10.0,10.0,10.0,0.11,0,2,2,Colombia,593.0,1.560655169120493,72.92,46.72396660249686,Low
654,Arabica,Asia,Indonesia,2017.0,09/04/18,Other,Green,Washed,7.83,7.75,7.25,7.5,7.42,7.33,10.0,10.0,10.0,0.11,0,0,5,Indonesia,367.0,1.890738855860649,72.58,38.387109766653715,Low
655,Arabica,North America,Honduras,2017.0,06/03/18,Caturra,Green,Washed,7.58,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,0.1,0,0,4,Honduras,684.0,1.230074908331466,72.99000000000001,59.33784967535614,Low
656,Arabica,North America,Guatemala,2016.0,03/16/17,Bourbon,Green,Washed,7.5,7.5,7.33,7.5,7.67,7.5,10.0,10.0,10.0,0.1,2,0,2,Guatemala,759.0,10.489329404411109,74.0,7.054788456627223,Low
659,Arabica,Africa,Tanzania,2014.0,12/18/15,Other,Green,Washed,7.67,7.42,7.33,7.58,7.5,7.5,10.0,10.0,10.0,0.12,0,0,1,Tanzania,1020.0,0.4883227176220807,74.5,152.56304347826088,Low
660,Arabica,Africa,Tanzania,2014.0,12/12/15,Other,Bluish-Green,Washed,7.75,7.0,7.42,7.58,7.58,7.58,10.0,10.0,10.0,0.12,0,0,3,Tanzania,1020.0,0.4883227176220807,73.41,150.33091304347826,Low
661,Arabica,North America,Mexico,2013.0,04/14/15,Other,Green,Washed,7.42,7.58,7.5,7.67,7.25,7.5,10.0,10.0,10.0,0.0,0,0,1,Mexico,1111.0,3.033154552983397,74.42,24.53551202222809,Low
663,Arabica,North America,Guatemala,2013.0,05/30/14,Bourbon,Green,Washed,7.83,7.42,7.33,7.67,7.42,7.5,10.0,10.0,10.0,0.12,0,0,4,Guatemala,759.0,10.489329404411109,73.17,6.975660423938026,Low
664,Arabica,South America,Colombia,2013.0,05/07/14,Caturra,Green,Washed,7.5,7.5,7.42,7.42,7.58,7.58,10.0,10.0,10.0,0.11,0,0,1,Colombia,593.0,1.560655169120493,74.5,47.73636192932002,Low
665,Arabica,North America,Guatemala,2013.0,02/26/14,Bourbon,Green,Washed,7.83,7.67,7.17,7.33,7.5,7.67,10.0,10.0,10.0,0.11,0,0,0,Guatemala,759.0,10.489329404411109,75.17,7.166330382225249,Low
666,Arabica,North America,Mexico,2012.0,09/27/13,Typica,,Washed,7.5,7.58,7.5,7.5,7.42,7.42,10.0,10.0,10.0,0.13,0,0,10,Mexico,1111.0,3.033154552983397,69.92,23.05190809720758,Low
667,Arabica,North America,Mexico,2012.0,07/26/13,Typica,Green,Washed,7.67,7.5,7.33,7.67,7.5,7.33,10.0,10.0,10.0,0.12,0,0,5,Mexico,1111.0,3.033154552983397,72.5,23.902507680886004,Low
668,Arabica,North America,Mexico,2012.0,06/07/13,Typica,,Honey,7.92,7.5,7.33,7.58,7.25,7.42,10.0,10.0,10.0,0.11,0,0,2,Mexico,1111.0,3.033154552983397,74.0,24.397042322559507,Low
669,Arabica,North America,Guatemala,2012.0,03/26/13,Caturra,Green,Natural,7.67,7.33,7.33,7.33,7.5,7.83,10.0,10.0,10.0,0.11,0,0,5,Guatemala,759.0,10.489329404411109,72.49,6.91083263812037,Low
671,Arabica,South America,Colombia,2012.0,03/05/13,Caturra,Green,Washed,7.67,7.5,7.33,7.5,7.25,7.67,10.0,10.0,10.0,0.11,0,1,3,Colombia,593.0,1.560655169120493,72.92,46.72396660249686,Low
672,Arabica,North America,United States,2012.0,02/22/13,Hawaiian Kona,Green,Washed,7.33,7.42,7.33,7.75,7.42,7.67,10.0,10.0,10.0,0.12,0,2,3,United States,760.0,3.175206100885427,72.42,22.807968270092832,Low
674,Arabica,North America,Honduras,2017.0,09/27/18,Other,Green,Washed,7.42,7.67,7.17,7.58,7.58,7.5,10.0,10.0,10.0,0.12,1,0,6,Honduras,684.0,1.230074908331466,71.91999999999999,58.46798395193331,Low
675,Arabica,North America,Guatemala,2017.0,09/08/18,Bourbon,Green,Washed,7.58,7.5,7.33,7.75,7.33,7.5,10.0,10.0,10.0,0.1,1,0,2,Guatemala,759.0,10.489329404411109,73.99000000000001,7.0538351068357885,Low
676,Arabica,North America,Guatemala,2016.0,06/01/18,Bourbon,Green,Washed,7.67,7.58,7.25,7.67,7.42,7.33,10.0,10.0,10.0,0.12,0,0,0,Guatemala,759.0,10.489329404411109,74.92,7.142496637439346,Low
677,Arabica,North America,Guatemala,2017.0,06/01/18,Bourbon,Green,Washed,7.58,7.5,7.25,7.67,7.5,7.5,10.0,10.0,10.0,0.12,0,0,0,Guatemala,759.0,10.489329404411109,75.0,7.150123435770834,Low
678,Arabica,North America,Guatemala,2017.0,01/20/18,Caturra,Green,Washed,7.5,7.42,7.08,7.75,7.67,7.5,10.0,10.0,10.0,0.11,2,0,3,Guatemala,759.0,10.489329404411109,73.42,6.999494168723929,Low
679,Arabica,South America,Colombia,2016.0,08/05/17,Caturra,Green,Washed,5.08,7.75,7.83,7.75,7.83,8.08,10.0,10.0,10.0,0.11,0,0,1,Colombia,593.0,1.560655169120493,73.82,47.30064748486448,Low
682,Arabica,Africa,Tanzania,2015.0,11/15/16,Ruiru 11,Green,Washed,7.67,7.25,7.42,7.42,7.67,7.42,10.0,10.0,10.0,0.13,0,0,7,Tanzania,1020.0,0.4883227176220807,71.35,146.11239130434782,Low
684,Arabica,North America,Guatemala,2013.0,12/18/15,Caturra,Green,Washed,7.5,7.5,7.5,7.67,7.42,7.5,10.0,10.0,10.0,0.1,0,0,0,Guatemala,759.0,10.489329404411109,75.09,7.15870358389376,Low
685,Arabica,North America,Mexico,2014.0,08/14/15,Typica,Green,Washed,7.42,7.5,7.42,7.58,7.42,7.5,10.0,10.0,10.0,0.11,0,0,0,Mexico,1111.0,3.033154552983397,74.84,24.67398172189667,Low
687,Arabica,South America,Peru,2013.0,01/21/15,,Green,Washed,7.58,7.58,7.58,7.75,7.5,7.58,9.33,10.0,10.0,0.0,0,0,3,Peru,1555.0,37.63897972531066,73.4,1.9501059947871417,Mid
689,Arabica,North America,Mexico,2013.0,12/12/14,Bourbon,Green,Washed,7.5,7.58,7.5,7.92,7.42,7.67,9.33,10.0,10.0,0.12,0,0,0,Mexico,1111.0,3.033154552983397,74.92,24.700356902785924,Low
690,Arabica,North America,Honduras,2012.0,12/10/14,,,Washed,7.25,7.67,7.42,7.17,7.75,7.5,10.0,10.0,10.0,0.09,0,0,2,Honduras,684.0,1.230074908331466,73.75999999999999,59.96382781277254,Low
691,Arabica,South America,Colombia,2013.0,05/31/14,Caturra,Green,Washed,7.67,7.42,7.33,7.5,7.58,7.5,10.0,10.0,10.0,0.11,0,0,9,Colombia,593.0,1.560655169120493,70.5,45.17333578546391,Low
692,Arabica,North America,Mexico,2013.0,03/29/14,Typica,Green,Washed,7.5,7.42,7.42,7.67,7.42,7.58,10.0,10.0,10.0,0.12,0,0,5,Mexico,1111.0,3.033154552983397,72.50999999999999,23.905804578497158,Low
693,Arabica,North America,Mexico,2012.0,09/11/13,Typica,Green,Honey,7.42,7.58,7.5,7.42,7.58,7.5,10.0,10.0,10.0,0.13,0,0,2,Mexico,1111.0,3.033154552983397,74.0,24.397042322559507,Low
694,Arabica,North America,Mexico,2012.0,09/10/13,Typica,Green,Washed,7.42,7.58,7.33,7.58,7.5,7.5,10.0,10.0,10.0,0.14,0,0,9,Mexico,1111.0,3.033154552983397,70.41,23.213456080154256,Low
695,Arabica,North America,Mexico,2012.0,08/31/13,Caturra,Green,Washed,7.75,7.33,7.25,7.58,7.58,7.33,10.0,10.0,10.0,0.13,0,0,1,Mexico,1111.0,3.033154552983397,74.32,24.502543046116518,Low
696,Arabica,North America,Mexico,2012.0,07/25/13,Typica,Green,Washed,7.5,7.58,7.33,7.5,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0,Mexico,1111.0,3.033154552983397,74.91,24.697060005174766,Low
697,Arabica,North America,Mexico,2012.0,07/11/13,Pacamara,Green,Washed,7.58,7.58,7.17,7.5,7.5,7.5,10.0,10.0,10.0,0.14,0,0,6,Mexico,1111.0,3.033154552983397,71.83,23.681615540938505,Low
698,Arabica,North America,Mexico,2012.0,07/03/13,Caturra,Green,Washed,7.58,7.33,7.33,7.58,7.5,7.5,10.0,10.0,10.0,0.11,0,0,0,Mexico,1111.0,3.033154552983397,74.82,24.667387926674355,Low
699,Arabica,North America,Mexico,2012.0,06/06/13,Bourbon,,Washed,7.67,7.58,7.33,7.42,7.58,7.33,10.0,10.0,10.0,0.13,0,0,4,Mexico,1111.0,3.033154552983397,72.91,24.037680482943426,Low
700,Arabica,North America,Mexico,2012.0,04/09/13,Typica,Bluish-Green,Washed,7.83,7.5,7.42,7.67,7.17,7.33,10.0,10.0,10.0,0.12,0,0,0,Mexico,1111.0,3.033154552983397,74.92,24.700356902785924,Low
701,Arabica,South America,Colombia,2012.0,01/30/13,Caturra,,Natural,7.67,7.33,7.25,7.42,7.5,7.67,10.0,10.0,10.0,0.0,0,0,2,Colombia,593.0,1.560655169120493,73.84,47.31346261558376,Low
